# Classification_Status TrueLabel PredictedLabel Conf_Class0 Conf_Class1 Conf_Class2 Conf_Class3
Incorrect 0 2 0.2299029380083084 0.2541237473487854 0.26333025097846985 0.2526431381702423
Incorrect 0 2 0.22986049950122833 0.2546643614768982 0.2636587619781494 0.2518163323402405
Incorrect 0 2 0.2304302155971527 0.2537451982498169 0.264312207698822 0.2515123784542084
Incorrect 0 2 0.2305120974779129 0.2536810338497162 0.2643817663192749 0.2514250874519348
Incorrect 0 2 0.23026280105113983 0.25276893377304077 0.2643516957759857 0.2526165246963501
Incorrect 0 2 0.22961640357971191 0.2522156238555908 0.2647329568862915 0.253434956073761
Incorrect 0 2 0.22959086298942566 0.25439295172691345 0.26411172747612 0.2519044578075409
Incorrect 0 2 0.22999818623065948 0.2532203793525696 0.264313280582428 0.25246819853782654
Incorrect 0 2 0.2312641143798828 0.2527199387550354 0.2635953724384308 0.252420574426651
Incorrect 0 2 0.23051801323890686 0.253857284784317 0.26422765851020813 0.251397043466568
Incorrect 0 2 0.23039117455482483 0.252713680267334 0.2635906934738159 0.25330451130867004
Incorrect 0 2 0.23131535947322845 0.24865876138210297 0.26378852128982544 0.25623732805252075
Incorrect 0 2 0.23081833124160767 0.25355076789855957 0.26469993591308594 0.25093093514442444
Incorrect 0 2 0.23052531480789185 0.25478821992874146 0.26320794224739075 0.25147855281829834
Incorrect 0 2 0.22903883457183838 0.25436222553253174 0.2643664479255676 0.25223246216773987
Incorrect 0 2 0.2308642715215683 0.2525944411754608 0.26411718130111694 0.2524241507053375
Incorrect 0 2 0.23072296380996704 0.25493118166923523 0.26322442293167114 0.2511214017868042
Incorrect 0 2 0.22985215485095978 0.2541845440864563 0.2643928527832031 0.2515704333782196
Incorrect 0 2 0.2290002852678299 0.25474852323532104 0.26355430483818054 0.2526969015598297
Incorrect 0 2 0.22925922274589539 0.2521101236343384 0.26330775022506714 0.2553229331970215
Incorrect 0 2 0.2300979644060135 0.253304660320282 0.26461970806121826 0.25197771191596985
Incorrect 0 2 0.23070494830608368 0.25405022501945496 0.26345813274383545 0.2517867088317871
Incorrect 0 2 0.22974446415901184 0.2529296875 0.2650085985660553 0.25231724977493286
Incorrect 0 2 0.23118403553962708 0.2539854049682617 0.263643354177475 0.25118717551231384
Incorrect 0 2 0.23025186359882355 0.2539271116256714 0.2640584707260132 0.2517625391483307
Incorrect 0 2 0.22919052839279175 0.2523958683013916 0.2637779414653778 0.25463569164276123
Incorrect 0 2 0.23112082481384277 0.25274360179901123 0.26349252462387085 0.25264301896095276
Incorrect 0 2 0.23010015487670898 0.2547112703323364 0.26343485713005066 0.2517537474632263
Incorrect 0 2 0.23054327070713043 0.2540917992591858 0.26452770829200745 0.25083720684051514
Incorrect 0 2 0.23018166422843933 0.25235849618911743 0.2648039162158966 0.2526559829711914
Incorrect 0 2 0.23015828430652618 0.25252804160118103 0.2651158273220062 0.25219783186912537
Incorrect 0 2 0.2305779606103897 0.25343555212020874 0.2639530897140503 0.25203341245651245
