# Classification_Status TrueLabel PredictedLabel Conf_Class0 Conf_Class1 Conf_Class2 Conf_Class3
Correct 0 0 0.43266773223876953 0.18466180562973022 0.3342073857784271 0.04846308380365372
Correct 0 0 0.42401331663131714 0.20976194739341736 0.32294777035713196 0.04327699542045593
Correct 0 0 0.48359057307243347 0.18212871253490448 0.2972857356071472 0.036994870752096176
Correct 0 0 0.4050268828868866 0.22469481825828552 0.31581827998161316 0.05445998162031174
Correct 0 0 0.47752541303634644 0.18364228308200836 0.30034175515174866 0.03849058598279953
Correct 0 0 0.4660211503505707 0.18643462657928467 0.3032294511795044 0.044314753264188766
Correct 0 0 0.46248844265937805 0.19082368910312653 0.3098127841949463 0.03687502443790436
Correct 0 0 0.45640310645103455 0.1995133012533188 0.30001595616340637 0.0440676175057888
Correct 0 0 0.4641450047492981 0.185195654630661 0.3131519854068756 0.03750727325677872
Correct 0 0 0.48081621527671814 0.19257871806621552 0.2932356595993042 0.03336937725543976
Correct 0 0 0.4422495365142822 0.18740323185920715 0.32785919308662415 0.04248802363872528
Incorrect 0 2 0.228266179561615 0.27211448550224304 0.4048559069633484 0.09476339817047119
Correct 0 0 0.4642017185688019 0.1867435723543167 0.3113465905189514 0.03770817443728447
Correct 0 0 0.3993739187717438 0.23119986057281494 0.32173654437065125 0.04768963158130646
Correct 0 0 0.4411127269268036 0.2092972993850708 0.3058907985687256 0.043699219822883606
Correct 0 0 0.4136351943016052 0.21472305059432983 0.3154412806034088 0.05620051547884941
Correct 0 0 0.42186760902404785 0.20194433629512787 0.33404844999313354 0.04213954135775566
Correct 0 0 0.46353277564048767 0.19717590510845184 0.2973487079143524 0.04194270446896553
Correct 0 0 0.3878541886806488 0.21694017946720123 0.3141242265701294 0.08108136802911758
Incorrect 0 2 0.3018319010734558 0.21941964328289032 0.3762624263763428 0.10248607397079468
Correct 0 0 0.4672926664352417 0.19184215366840363 0.30516543984413147 0.035699766129255295
Correct 0 0 0.43304261565208435 0.20343367755413055 0.32285699248313904 0.040666669607162476
Correct 0 0 0.460564523935318 0.1880427449941635 0.3136664628982544 0.037726275622844696
Correct 0 0 0.46305760741233826 0.1926884800195694 0.30371224880218506 0.04054167866706848
Correct 0 0 0.47044751048088074 0.19251573085784912 0.3028091490268707 0.034227631986141205
Correct 0 0 0.42669087648391724 0.21237872540950775 0.30492404103279114 0.056006401777267456
Correct 0 0 0.4231811463832855 0.21280770003795624 0.3112831711769104 0.05272795632481575
Correct 0 0 0.47526371479034424 0.18498851358890533 0.30854424834251404 0.031203486025333405
Correct 0 0 0.4466925859451294 0.20196926593780518 0.31483229994773865 0.036505892872810364
Correct 0 0 0.4701591730117798 0.18542245030403137 0.30177199840545654 0.042646441608667374
Correct 0 0 0.45593562722206116 0.18663907051086426 0.3192557990550995 0.038169506937265396
Correct 0 0 0.4779902398586273 0.18090002238750458 0.30503231287002563 0.03607749566435814
Incorrect 0 2 0.21110190451145172 0.24613893032073975 0.4004175066947937 0.14234167337417603
Correct 0 0 0.38933756947517395 0.21917316317558289 0.3428146243095398 0.04867459833621979
Correct 0 0 0.47357839345932007 0.17860960960388184 0.3100432753562927 0.0377686470746994
Correct 0 0 0.4950292408466339 0.18059945106506348 0.28829044103622437 0.036080896854400635
Incorrect 0 2 0.16540633141994476 0.2377959042787552 0.3868376314640045 0.2099601775407791
Correct 0 0 0.3787064254283905 0.2162146121263504 0.32908904552459717 0.07598991692066193
Correct 0 0 0.34119677543640137 0.25687044858932495 0.3363531827926636 0.0655796006321907
Correct 0 0 0.4529447853565216 0.2099151760339737 0.29724228382110596 0.03989768773317337
Correct 0 0 0.43309059739112854 0.1879834234714508 0.3333418667316437 0.04558410495519638
Correct 0 0 0.42043110728263855 0.1931804120540619 0.3313339650630951 0.05505450814962387
Correct 0 0 0.464209645986557 0.18723253905773163 0.30678457021713257 0.04177318885922432
Correct 0 0 0.469183087348938 0.18472397327423096 0.3074735105037689 0.03861944377422333
Correct 0 0 0.409368097782135 0.2002430111169815 0.34474414587020874 0.04564475268125534
Correct 0 0 0.43855637311935425 0.2107304334640503 0.3077002167701721 0.043013036251068115
Correct 0 0 0.44550859928131104 0.19811667501926422 0.303048700094223 0.05332603678107262
Correct 0 0 0.4307306706905365 0.2049889862537384 0.31857845187187195 0.045701898634433746
Correct 0 0 0.48226049542427063 0.17820744216442108 0.304092139005661 0.035439882427453995
Correct 0 0 0.46976837515830994 0.1887013018131256 0.303096204996109 0.03843408077955246
Correct 0 0 0.4259243905544281 0.20513074100017548 0.3269275426864624 0.04201735556125641
Correct 0 0 0.39944347739219666 0.22580954432487488 0.31562870740890503 0.059118255972862244
Correct 0 0 0.3572165071964264 0.24103504419326782 0.32728853821754456 0.07445987313985825
Incorrect 0 1 0.13322271406650543 0.371730238199234 0.3330186903476715 0.16202834248542786
Correct 0 0 0.4443514943122864 0.20476260781288147 0.31374964118003845 0.0371362529695034
Incorrect 0 2 0.31886351108551025 0.22390121221542358 0.3660385012626648 0.09119682013988495
Correct 0 0 0.47724130749702454 0.18106496334075928 0.3074958324432373 0.034197915345430374
Correct 0 0 0.4862716495990753 0.17089012265205383 0.3055911660194397 0.03724704682826996
Correct 0 0 0.44329190254211426 0.1881827861070633 0.3253259062767029 0.04319939389824867
Incorrect 0 2 0.2724660336971283 0.2904473543167114 0.33380773663520813 0.10327882319688797
Incorrect 0 2 0.18243467807769775 0.23661521077156067 0.4255399703979492 0.15541012585163116
Correct 0 0 0.44352197647094727 0.20313788950443268 0.31907162070274353 0.03426859527826309
Incorrect 0 2 0.3496403396129608 0.22093015909194946 0.35642576217651367 0.07300375401973724
Correct 0 0 0.4859031140804291 0.19274955987930298 0.2859228253364563 0.035424552857875824
Correct 0 0 0.44764015078544617 0.19760601222515106 0.31013911962509155 0.04461471736431122
Incorrect 0 1 0.04281524568796158 0.3639153242111206 0.3042658865451813 0.28900349140167236
Correct 0 0 0.43837422132492065 0.19022710621356964 0.3283664584159851 0.04303222522139549
Correct 0 0 0.45891931653022766 0.1878533959388733 0.30996763706207275 0.04325968027114868
Incorrect 0 2 0.18186499178409576 0.260177880525589 0.28046125173568726 0.2774958610534668
Correct 0 0 0.47639793157577515 0.18261533975601196 0.3049832284450531 0.03600356727838516
Correct 0 0 0.35430842638015747 0.2419493943452835 0.3199198246002197 0.0838223472237587
Correct 0 0 0.4597163200378418 0.1973407119512558 0.30588558316230774 0.037057358771562576
Correct 0 0 0.43668031692504883 0.18580082058906555 0.33661776781082153 0.04090113937854767
Correct 0 0 0.4496939480304718 0.20187607407569885 0.30767494440078735 0.040755074471235275
Correct 0 0 0.4728440046310425 0.1918697953224182 0.2982873022556305 0.036998946219682693
Correct 0 0 0.39007890224456787 0.22867244482040405 0.3271978199481964 0.05405082553625107
Correct 0 0 0.37214720249176025 0.23025205731391907 0.3180006742477417 0.07960005849599838
Correct 0 0 0.44521376490592957 0.20669852197170258 0.3056839406490326 0.04240379109978676
Correct 0 0 0.4021763801574707 0.20859295129776 0.32617804408073425 0.06305260956287384
Correct 0 0 0.4256696403026581 0.2035413533449173 0.3051812946796417 0.06560765951871872
Correct 0 0 0.44597506523132324 0.21082548797130585 0.2993621230125427 0.04383732005953789
Correct 0 0 0.41581258177757263 0.2115294188261032 0.31655818223953247 0.056099895387887955
Incorrect 0 2 0.24434292316436768 0.2994082272052765 0.3722732365131378 0.08397561311721802
Correct 0 0 0.47678712010383606 0.1697210967540741 0.31788942217826843 0.035602401942014694
Correct 0 0 0.45343905687332153 0.19303147494792938 0.31290069222450256 0.04062870889902115
Correct 0 0 0.4506497383117676 0.1901293843984604 0.31581729650497437 0.043403591960668564
Correct 0 0 0.44587308168411255 0.18830707669258118 0.3227349817752838 0.043084852397441864
Correct 0 0 0.4324057400226593 0.19544780254364014 0.3352385461330414 0.03690793737769127
Correct 0 0 0.4149135649204254 0.21087010204792023 0.32168397307395935 0.0525323860347271
Correct 0 0 0.4186118543148041 0.21751055121421814 0.3221370279788971 0.04174061119556427
Correct 0 0 0.43341347575187683 0.19681279361248016 0.3309515416622162 0.03882221132516861
Incorrect 0 1 0.07974711805582047 0.37103089690208435 0.3000732660293579 0.24914877116680145
Correct 0 0 0.39673134684562683 0.22588969767093658 0.3176824748516083 0.059696465730667114
Correct 0 0 0.44305384159088135 0.1967051774263382 0.31964021921157837 0.04060079902410507
Correct 0 0 0.47578364610671997 0.18170703947544098 0.30586132407188416 0.03664793074131012
Correct 0 0 0.37184473872184753 0.229679673910141 0.31427276134490967 0.0842028483748436
Correct 0 0 0.4733293652534485 0.17992332577705383 0.31337594985961914 0.03337138518691063
Correct 0 0 0.4543784260749817 0.18636907637119293 0.3222110867500305 0.03704138472676277
Correct 0 0 0.4364664852619171 0.1964278668165207 0.31846508383750916 0.04864057898521423
Correct 0 0 0.49155354499816895 0.179581418633461 0.2960573732852936 0.0328076146543026
Correct 0 0 0.4891965985298157 0.18115098774433136 0.29358553886413574 0.036066923290491104
Correct 0 0 0.3681075870990753 0.23580753803253174 0.32618963718414307 0.06989520788192749
Correct 0 0 0.4785159230232239 0.17885304987430573 0.3105585277080536 0.032072581350803375
Correct 0 0 0.48749107122421265 0.17338833212852478 0.3046877086162567 0.034432899206876755
Correct 0 0 0.4149162471294403 0.19918541610240936 0.3388073146343231 0.04709106311202049
Correct 0 0 0.4203813970088959 0.20223261415958405 0.3031943142414093 0.07419167459011078
Correct 0 0 0.4475504457950592 0.19525831937789917 0.31582996249198914 0.04136134311556816
Correct 0 0 0.3908323049545288 0.23093853890895844 0.3129132091999054 0.06531592458486557
Correct 0 0 0.48664018511772156 0.1816171407699585 0.2945430278778076 0.03719964995980263
Correct 0 0 0.35416966676712036 0.2519024908542633 0.3039378225803375 0.0899900496006012
Correct 0 0 0.4519061744213104 0.20780587196350098 0.2960730195045471 0.04421493783593178
Correct 0 0 0.4664784371852875 0.20898963510990143 0.28989464044570923 0.03463727980852127
Correct 0 0 0.38347160816192627 0.2090531587600708 0.344421923160553 0.06305329501628876
