# Classification_Status TrueLabel PredictedLabel Conf_Class0 Conf_Class1 Conf_Class2 Conf_Class3
Incorrect 0 2 0.22926783561706543 0.25526124238967896 0.2656615376472473 0.2498093992471695
Incorrect 0 2 0.2290172278881073 0.2554466128349304 0.2654193341732025 0.25011682510375977
Incorrect 0 2 0.22917227447032928 0.25521978735923767 0.26565122604370117 0.24995674192905426
Incorrect 0 2 0.2289431095123291 0.25558391213417053 0.26543429493904114 0.25003865361213684
Incorrect 0 2 0.2291896939277649 0.2552911043167114 0.26523956656455994 0.25027960538864136
Incorrect 0 2 0.22892948985099792 0.25516238808631897 0.2655607759952545 0.2503472864627838
Incorrect 0 2 0.2289937436580658 0.2555752098560333 0.26523277163505554 0.2501983046531677
Incorrect 0 2 0.22885341942310333 0.2558227479457855 0.26533764600753784 0.2499862164258957
Incorrect 0 2 0.22954308986663818 0.2550203502178192 0.26532119512557983 0.25011539459228516
Incorrect 0 2 0.22901031374931335 0.2554815113544464 0.26556482911109924 0.24994336068630219
Incorrect 0 2 0.22912317514419556 0.25538691878318787 0.26542848348617554 0.2500614523887634
Incorrect 0 2 0.2296765297651291 0.25511154532432556 0.26490381360054016 0.2503081262111664
Incorrect 0 2 0.22902259230613708 0.2555653154850006 0.2652793228626251 0.2501327693462372
Incorrect 0 2 0.22879840433597565 0.25593334436416626 0.2651948630809784 0.2500734031200409
Incorrect 0 2 0.22921179234981537 0.25555527210235596 0.26525047421455383 0.24998249113559723
Incorrect 0 2 0.22906628251075745 0.2554129660129547 0.2653527855873108 0.25016793608665466
Incorrect 0 2 0.22945336997509003 0.25547125935554504 0.2652370035648346 0.24983836710453033
Incorrect 0 2 0.2292022556066513 0.25552186369895935 0.26524198055267334 0.2500339150428772
Incorrect 0 2 0.22898490726947784 0.2556355595588684 0.26550525426864624 0.24987421929836273
Incorrect 0 2 0.22935160994529724 0.2555468678474426 0.2650378346443176 0.2500636875629425
Incorrect 0 2 0.22900983691215515 0.25540056824684143 0.26550939679145813 0.25008025765419006
Incorrect 0 2 0.22886793315410614 0.2558092772960663 0.26520875096321106 0.2501140534877777
Incorrect 0 2 0.22904090583324432 0.2551923394203186 0.26556849479675293 0.25019824504852295
Incorrect 0 2 0.22916676104068756 0.2551911473274231 0.26548823714256287 0.25015386939048767
Incorrect 0 2 0.22909313440322876 0.2556506097316742 0.2651594877243042 0.25009673833847046
Incorrect 0 2 0.22915130853652954 0.2549683451652527 0.2653976380825043 0.2504827082157135
Incorrect 0 2 0.22944964468479156 0.2552753984928131 0.26480185985565186 0.2504730820655823
Incorrect 0 2 0.22893588244915009 0.25564897060394287 0.26546236872673035 0.24995282292366028
Incorrect 0 2 0.2290361374616623 0.2556089758872986 0.26552364230155945 0.2498311996459961
Incorrect 0 2 0.22926519811153412 0.255220890045166 0.2653672695159912 0.25014662742614746
Incorrect 0 2 0.22900469601154327 0.25559523701667786 0.26540130376815796 0.24999871850013733
Incorrect 0 2 0.22921952605247498 0.25546491146087646 0.26531609892845154 0.24999944865703583
Incorrect 0 2 0.22934743762016296 0.2558269500732422 0.2648036479949951 0.25002190470695496
Incorrect 0 2 0.22918640077114105 0.2552475333213806 0.26541799306869507 0.25014808773994446
Incorrect 0 2 0.2289842665195465 0.25546595454216003 0.2653783857822418 0.25017139315605164
Incorrect 0 2 0.22928990423679352 0.2553233206272125 0.2654719650745392 0.24991481006145477
Incorrect 0 2 0.23019403219223022 0.2548966705799103 0.2646917700767517 0.2502175569534302
Incorrect 0 2 0.229245126247406 0.25563377141952515 0.26519283652305603 0.24992825090885162
Incorrect 0 2 0.22918668389320374 0.25550252199172974 0.2649765610694885 0.2503342628479004
Incorrect 0 2 0.22909390926361084 0.2556590139865875 0.2652616798877716 0.24998541176319122
Incorrect 0 2 0.22908852994441986 0.2551707923412323 0.26533243060112 0.2504082918167114
Incorrect 0 2 0.22915928065776825 0.25545409321784973 0.2653890550136566 0.2499975860118866
Incorrect 0 2 0.22944554686546326 0.25516805052757263 0.26517120003700256 0.25021517276763916
Incorrect 0 2 0.22915500402450562 0.2553342580795288 0.26531654596328735 0.2501941919326782
Incorrect 0 2 0.22895632684230804 0.25548091530799866 0.2655651569366455 0.2499975711107254
Incorrect 0 2 0.22901518642902374 0.2554982900619507 0.2654290795326233 0.2500574290752411
Incorrect 0 2 0.22925670444965363 0.2555010914802551 0.26548972725868225 0.2497524917125702
Incorrect 0 2 0.229171022772789 0.25515905022621155 0.26563283801078796 0.2500371038913727
Incorrect 0 2 0.22882729768753052 0.255391389131546 0.2655401825904846 0.25024110078811646
Incorrect 0 2 0.2290884107351303 0.2553723454475403 0.26529550552368164 0.2502436935901642
Incorrect 0 2 0.22896113991737366 0.25554728507995605 0.26536476612091064 0.25012680888175964
Incorrect 0 2 0.22965066134929657 0.2552087903022766 0.2651118040084839 0.2500287890434265
Incorrect 0 2 0.22883069515228271 0.25525444746017456 0.2654706835746765 0.2504442036151886
Incorrect 0 2 0.23066551983356476 0.2546963393688202 0.26404887437820435 0.2505892813205719
Incorrect 0 2 0.22907178103923798 0.2553892135620117 0.26534605026245117 0.25019294023513794
Incorrect 0 2 0.22935038805007935 0.25533527135849 0.2654283940792084 0.2498859167098999
Incorrect 0 2 0.22906818985939026 0.2552799582481384 0.26550641655921936 0.25014540553092957
Incorrect 0 2 0.22901545464992523 0.2554832696914673 0.26517173647880554 0.25032952427864075
Incorrect 0 2 0.22869354486465454 0.255388081073761 0.26578184962272644 0.2501365542411804
Incorrect 0 2 0.22909098863601685 0.2549801468849182 0.2654031217098236 0.2505257725715637
Incorrect 0 2 0.2297215759754181 0.2551880478858948 0.2649831771850586 0.2501072287559509
Incorrect 0 2 0.22888396680355072 0.25588515400886536 0.2654867470264435 0.24974411725997925
Incorrect 0 2 0.2290857881307602 0.25535234808921814 0.26526159048080444 0.25030025839805603
Incorrect 0 2 0.22934196889400482 0.2552100121974945 0.2654416263103485 0.2500063478946686
Incorrect 0 2 0.22902478277683258 0.2555708587169647 0.26532357931137085 0.25008079409599304
Incorrect 0 2 0.23073509335517883 0.2543604373931885 0.2637278735637665 0.2511765658855438
Incorrect 0 2 0.22905473411083221 0.2552427053451538 0.265758752822876 0.2499437928199768
Incorrect 0 2 0.22925621271133423 0.25558608770370483 0.26541510224342346 0.2497425526380539
Incorrect 0 2 0.22963224351406097 0.2554926574230194 0.2652705907821655 0.24960455298423767
Incorrect 0 2 0.22918741405010223 0.2553699016571045 0.2654246687889099 0.25001806020736694
Incorrect 0 2 0.2286495715379715 0.25590306520462036 0.26530879735946655 0.2501385509967804
Incorrect 0 2 0.22910656034946442 0.2554458975791931 0.2652975618839264 0.2501499652862549
Incorrect 0 2 0.22904253005981445 0.25519996881484985 0.26586049795150757 0.24989698827266693
Incorrect 0 2 0.2289254367351532 0.2555464208126068 0.26561439037323 0.24991373717784882
Incorrect 0 2 0.22896930575370789 0.255466490983963 0.26526305079460144 0.25030115246772766
Incorrect 0 2 0.22899022698402405 0.256207674741745 0.2654453217983246 0.24935674667358398
Incorrect 0 2 0.22892902791500092 0.25571316480636597 0.2650796175003052 0.25027814507484436
Incorrect 0 2 0.22906816005706787 0.2554929256439209 0.2653513550758362 0.25008752942085266
Incorrect 0 2 0.22936108708381653 0.2550294101238251 0.26529619097709656 0.25031328201293945
Incorrect 0 2 0.22927547991275787 0.25537216663360596 0.2650723159313202 0.2502800524234772
Incorrect 0 2 0.2287794053554535 0.2559466063976288 0.2652765214443207 0.24999743700027466
Incorrect 0 2 0.22885850071907043 0.25557830929756165 0.26545044779777527 0.2501128017902374
Incorrect 0 2 0.22887854278087616 0.2559014856815338 0.2655305862426758 0.24968941509723663
