# Classification_Status TrueLabel PredictedLabel Conf_Class0 Conf_Class1 Conf_Class2 Conf_Class3
Incorrect 0 2 0.3102434277534485 0.24501515924930573 0.3116079270839691 0.13313350081443787
Incorrect 0 2 0.3027418255805969 0.25720638036727905 0.30355513095855713 0.13649670779705048
Correct 0 0 0.3261948823928833 0.24148058891296387 0.30050966143608093 0.1318148374557495
Correct 0 0 0.30012351274490356 0.25553467869758606 0.29864200949668884 0.14569979906082153
Correct 0 0 0.32431140542030334 0.24479469656944275 0.29407036304473877 0.13682356476783752
Correct 0 0 0.3263894319534302 0.23561687767505646 0.2983724772930145 0.13962116837501526
Correct 0 0 0.3119919002056122 0.25096356868743896 0.3004471957683563 0.1365973800420761
Correct 0 0 0.32123813033103943 0.2512975335121155 0.29156407713890076 0.13590019941329956
Correct 0 0 0.3165774643421173 0.2504090666770935 0.29823797941207886 0.13477551937103271
Correct 0 0 0.3231019973754883 0.25080618262290955 0.2991178631782532 0.1269739717245102
Correct 0 0 0.3151648938655853 0.23719841241836548 0.3085521459579468 0.13908447325229645
Incorrect 0 2 0.23953376710414886 0.2670733332633972 0.3145216703414917 0.17887121438980103
Correct 0 0 0.3168739378452301 0.25196292996406555 0.2998025119304657 0.13136063516139984
Correct 0 0 0.29814478754997253 0.2637418508529663 0.29478394985198975 0.143329456448555
Correct 0 0 0.30508479475975037 0.25859344005584717 0.29694855213165283 0.13937316834926605
Incorrect 0 2 0.29627811908721924 0.25686177611351013 0.2978111207485199 0.14904902875423431
Incorrect 0 2 0.3040984570980072 0.24400144815444946 0.3175646662712097 0.13433539867401123
Correct 0 0 0.30700355768203735 0.2534579634666443 0.2996450364589691 0.13989350199699402
Incorrect 0 2 0.29074153304100037 0.2530059516429901 0.29756447672843933 0.15868809819221497
Incorrect 0 2 0.2650449573993683 0.23412753641605377 0.33042991161346436 0.17039762437343597
Correct 0 0 0.3188549280166626 0.24617578089237213 0.2992430627346039 0.13572627305984497
Correct 0 0 0.30965641140937805 0.25512146949768066 0.29982900619506836 0.1353931874036789
Correct 0 0 0.31189078092575073 0.24271632730960846 0.30885177850723267 0.13654117286205292
Correct 0 0 0.31573018431663513 0.2478259801864624 0.29621750116348267 0.1402263343334198
