# Classification_Status TrueLabel PredictedLabel Conf_Class0 Conf_Class1 Conf_Class2 Conf_Class3
Correct 0 0 0.542952835559845 0.1755070686340332 0.27412092685699463 0.007419134024530649
Correct 0 0 0.5257757306098938 0.19573748111724854 0.27110356092453003 0.007383187301456928
Correct 0 0 0.6189225316047668 0.14927157759666443 0.2266361266374588 0.005169732961803675
Correct 0 0 0.49301931262016296 0.2236792892217636 0.2735503613948822 0.009750974364578724
Correct 0 0 0.5958468317985535 0.15718111395835876 0.24107538163661957 0.005896675866097212
Correct 0 0 0.596232533454895 0.1544373780488968 0.2427724450826645 0.0065576075576245785
Correct 0 0 0.5769495368003845 0.17079363763332367 0.2462363839149475 0.00602043978869915
Correct 0 0 0.5723413825035095 0.17269253730773926 0.24838894605636597 0.006577113177627325
Correct 0 0 0.5582603216171265 0.1771659255027771 0.25793492794036865 0.00663882726803422
Correct 0 0 0.6161189675331116 0.16184929013252258 0.2174558937549591 0.0045759049244225025
Correct 0 0 0.5761591196060181 0.15677334368228912 0.2606087327003479 0.006458756048232317
Incorrect 0 2 0.22890910506248474 0.31366950273513794 0.4391527473926544 0.018268641084432602
Correct 0 0 0.5831404328346252 0.15984155237674713 0.25140178203582764 0.005616210866719484
Correct 0 0 0.49802136421203613 0.22166694700717926 0.2721591293811798 0.008152498863637447
Correct 0 0 0.5292546153068542 0.20204532146453857 0.2608502507209778 0.007849817164242268
Correct 0 0 0.5036165118217468 0.20932075381278992 0.27808254957199097 0.008980199694633484
Correct 0 0 0.5210699439048767 0.20223994553089142 0.2699352204799652 0.0067549278028309345
Correct 0 0 0.5725885033607483 0.18320336937904358 0.2365577071905136 0.007650427520275116
Correct 0 0 0.48176008462905884 0.21389612555503845 0.28850314021110535 0.015840653330087662
Correct 0 0 0.3808465301990509 0.2535158395767212 0.34622371196746826 0.019413912668824196
Correct 0 0 0.5854397416114807 0.16902312636375427 0.2399517297744751 0.0055853938683867455
Correct 0 0 0.5471915602684021 0.1752246618270874 0.2710520029067993 0.006531769409775734
Correct 0 0 0.5814871788024902 0.16187681257724762 0.25025272369384766 0.006383245345205069
Correct 0 0 0.5828748941421509 0.17236781120300293 0.23799541592597961 0.006761953234672546
Correct 0 0 0.587264358997345 0.16953107714653015 0.2377408891916275 0.0054636625573039055
Correct 0 0 0.5562434792518616 0.17721883952617645 0.2581317126750946 0.008405945263803005
Correct 0 0 0.503154456615448 0.21366459131240845 0.2741919159889221 0.00898908544331789
Correct 0 0 0.611212968826294 0.15304414927959442 0.23146727681159973 0.004275613930076361
Correct 0 0 0.5603234171867371 0.19002969563007355 0.24364271759986877 0.006004170514643192
Correct 0 0 0.5921033024787903 0.16139869391918182 0.23948374390602112 0.007014288101345301
Correct 0 0 0.5588712096214294 0.16921569406986237 0.26509028673171997 0.006822747644037008
Correct 0 0 0.5941395163536072 0.16607867181301117 0.23404966294765472 0.005732241552323103
Incorrect 0 2 0.24640342593193054 0.35948145389556885 0.3643641173839569 0.029750999063253403
Correct 0 0 0.49580687284469604 0.19947096705436707 0.29704198241233826 0.007680214010179043
Correct 0 0 0.5991323590278625 0.15588387846946716 0.23894184827804565 0.006041939835995436
Correct 0 0 0.6177546977996826 0.15360581874847412 0.2232947051525116 0.005344765726476908
Incorrect 0 1 0.18443633615970612 0.3830292224884033 0.3771193027496338 0.05541512370109558
Correct 0 0 0.4627585709095001 0.24204030632972717 0.2820277214050293 0.013173376210033894
Correct 0 0 0.37769147753715515 0.2875663936138153 0.32039758563041687 0.014344598166644573
Correct 0 0 0.5641491413116455 0.1919989138841629 0.23729442059993744 0.0065575758926570415
Correct 0 0 0.5525195002555847 0.15905548632144928 0.2817591726779938 0.00666582677513361
Correct 0 0 0.5396593809127808 0.19069795310497284 0.26079830527305603 0.008844380266964436
Correct 0 0 0.5733718276023865 0.17645758390426636 0.24350561201572418 0.006664951331913471
Correct 0 0 0.6267293095588684 0.15340325236320496 0.2143838256597519 0.005483661312609911
Correct 0 0 0.4990622103214264 0.1949962079524994 0.2974298596382141 0.008511748164892197
Correct 0 0 0.5392400622367859 0.2005765438079834 0.25309914350509644 0.007084192242473364
Correct 0 0 0.541700005531311 0.20335866510868073 0.24539396166801453 0.009547339752316475
Correct 0 0 0.5432611107826233 0.18704625964164734 0.26201146841049194 0.00768112251535058
Correct 0 0 0.6236266493797302 0.1507413536310196 0.22073346376419067 0.004898506682366133
Correct 0 0 0.6110571622848511 0.1574661284685135 0.22583597898483276 0.005640717688947916
Correct 0 0 0.5317972302436829 0.18758906424045563 0.27380043268203735 0.0068132937885820866
Correct 0 0 0.4779112637042999 0.24141736328601837 0.2705078125 0.010163645260035992
Correct 0 0 0.44279149174690247 0.24341033399105072 0.30035164952278137 0.013446493074297905
Incorrect 0 1 0.11325723677873611 0.4639585018157959 0.3925032913684845 0.03028099797666073
Correct 0 0 0.5481006503105164 0.19084233045578003 0.25480136275291443 0.006255697924643755
Correct 0 0 0.3880860209465027 0.2794419825077057 0.31630805134773254 0.01616397500038147
Correct 0 0 0.617224931716919 0.1550578773021698 0.22266001999378204 0.005057176109403372
Correct 0 0 0.613122820854187 0.1417485475540161 0.23955264687538147 0.005576001945883036
Correct 0 0 0.571370542049408 0.1662173867225647 0.2550579309463501 0.007354128640145063
Incorrect 0 2 0.332102507352829 0.30277109146118164 0.34442374110221863 0.020702701061964035
Incorrect 0 2 0.1989423632621765 0.37063977122306824 0.39132577180862427 0.03909214958548546
Correct 0 0 0.5702544450759888 0.18172942101955414 0.24332547187805176 0.004690695088356733
Correct 0 0 0.4598757326602936 0.22382745146751404 0.3042379319667816 0.01205888856202364
Correct 0 0 0.6016000509262085 0.1723434180021286 0.22022798657417297 0.005828499794006348
Correct 0 0 0.5671619176864624 0.17889580130577087 0.24709582328796387 0.006846512667834759
Incorrect 0 1 0.019316578283905983 0.48430341482162476 0.3842584192752838 0.1121215894818306
Correct 0 0 0.543689489364624 0.17447353899478912 0.2754111588001251 0.006425853818655014
Correct 0 0 0.5610681176185608 0.18189628422260284 0.25038406252861023 0.006651547737419605
Incorrect 0 1 0.20219631493091583 0.3864295184612274 0.302794486284256 0.10857971012592316
Correct 0 0 0.6089287400245667 0.15589575469493866 0.22998744249343872 0.005188076291233301
Correct 0 0 0.44514262676239014 0.2469463348388672 0.2939011752605438 0.014009806327521801
Correct 0 0 0.5591096878051758 0.17893671989440918 0.2560989260673523 0.005854717921465635
Correct 0 0 0.5780388712882996 0.16391798853874207 0.25263094902038574 0.005412195809185505
Correct 0 0 0.5585916638374329 0.1871202141046524 0.24751637876033783 0.00677179591730237
Correct 0 0 0.574170708656311 0.17351000010967255 0.24615216255187988 0.006167146377265453
Correct 0 0 0.4949920177459717 0.2314719557762146 0.26574471592903137 0.007791344076395035
