# Classification_Status TrueLabel PredictedLabel Conf_Class0 Conf_Class1 Conf_Class2 Conf_Class3
Incorrect 0 2 0.25708210468292236 0.2595980763435364 0.27157872915267944 0.21174107491970062
Incorrect 0 2 0.251106858253479 0.2636202573776245 0.2691723704338074 0.2161005586385727
Incorrect 0 2 0.25521761178970337 0.2565525472164154 0.27219557762145996 0.21603423357009888
Incorrect 0 2 0.24849261343479156 0.26189225912094116 0.2723546028137207 0.21726052463054657
Incorrect 0 2 0.25508373975753784 0.2581871747970581 0.2676068842411041 0.21912215650081635
Incorrect 0 2 0.25574812293052673 0.2510283887386322 0.27281513810157776 0.22040832042694092
Incorrect 0 2 0.2516900897026062 0.25999265909194946 0.2699297070503235 0.21838751435279846
Incorrect 0 2 0.25582897663116455 0.262856125831604 0.2650849521160126 0.21622999012470245
Incorrect 0 2 0.25619715452194214 0.2598009705543518 0.2688623070716858 0.21513956785202026
Incorrect 0 2 0.2558109760284424 0.25948894023895264 0.2711976170539856 0.21350246667861938
Incorrect 0 2 0.2525382936000824 0.2519646883010864 0.2726702094078064 0.22282682359218597
Incorrect 0 2 0.23969924449920654 0.25773125886917114 0.2694573700428009 0.2331121265888214
Incorrect 0 2 0.2527959942817688 0.26337936520576477 0.2712247669696808 0.21259984374046326
Incorrect 0 1 0.25102970004081726 0.26388344168663025 0.2637636959552765 0.2213231474161148
Incorrect 0 2 0.25008487701416016 0.26292282342910767 0.26954230666160583 0.21745003759860992
Incorrect 0 2 0.25241565704345703 0.2596782445907593 0.2665866017341614 0.22131949663162231
Incorrect 0 2 0.252395361661911 0.25908899307250977 0.2755187749862671 0.21299691498279572
Incorrect 0 2 0.24992802739143372 0.2631736993789673 0.270995169878006 0.21590308845043182
Incorrect 0 2 0.24807196855545044 0.2597135901451111 0.27022212743759155 0.2219923734664917
Incorrect 0 2 0.24608084559440613 0.24831195175647736 0.27479442954063416 0.23081277310848236
Incorrect 0 2 0.25327104330062866 0.2579966187477112 0.2722194492816925 0.21651291847229004
Incorrect 0 2 0.25374218821525574 0.2610820531845093 0.26626941561698914 0.21890632808208466
Incorrect 0 2 0.2526892125606537 0.25667867064476013 0.2743101716041565 0.21632198989391327
Incorrect 0 2 0.2553093731403351 0.2587389349937439 0.2686651349067688 0.21728652715682983
Incorrect 0 2 0.25208333134651184 0.26454660296440125 0.2728603780269623 0.21050968766212463
Incorrect 0 2 0.24912329018115997 0.2553195655345917 0.26816046237945557 0.22739677131175995
Incorrect 0 2 0.2531191110610962 0.2614498734474182 0.2678382694721222 0.2175927609205246
Incorrect 0 2 0.25153258442878723 0.26203644275665283 0.2703178822994232 0.21611309051513672
Incorrect 0 2 0.25431856513023376 0.2609403729438782 0.2698834240436554 0.21485768258571625
Incorrect 0 2 0.25228363275527954 0.2590976357460022 0.27262791991233826 0.21599081158638
Incorrect 0 2 0.25435447692871094 0.25723007321357727 0.27234938740730286 0.21606606245040894
Incorrect 0 2 0.25151315331459045 0.25853434205055237 0.27338847517967224 0.21656399965286255
Incorrect 0 2 0.23528973758220673 0.24934044480323792 0.26969143748283386 0.2456783801317215
Incorrect 0 2 0.24717916548252106 0.2576413154602051 0.2728366255760193 0.2223428636789322
Incorrect 0 2 0.2521144151687622 0.25862061977386475 0.2738773226737976 0.21538762748241425
Incorrect 0 2 0.25765758752822876 0.2591620981693268 0.2667769193649292 0.21640336513519287
Incorrect 0 2 0.23407848179340363 0.24567559361457825 0.26308342814445496 0.25716251134872437
Incorrect 0 2 0.2520485520362854 0.25592517852783203 0.2684473693370819 0.22357888519763947
Incorrect 0 2 0.246906116604805 0.2639424502849579 0.26698586344718933 0.22216558456420898
Incorrect 0 2 0.24995370209217072 0.2650615870952606 0.2701711654663086 0.21481351554393768
Incorrect 0 2 0.25692060589790344 0.2533607482910156 0.27117177844047546 0.2185467928647995
Incorrect 0 2 0.2539042830467224 0.25627467036247253 0.2714548110961914 0.21836626529693604
Incorrect 0 2 0.2579658031463623 0.25918179750442505 0.2715023458003998 0.21135009825229645
Incorrect 0 2 0.25071659684181213 0.26182350516319275 0.2718806564807892 0.21557921171188354
Incorrect 0 2 0.24725861847400665 0.2626964747905731 0.272541344165802 0.21750356256961823
Incorrect 0 2 0.2529895603656769 0.26199474930763245 0.2703475058078766 0.2146681398153305
Incorrect 0 2 0.2553686797618866 0.2564128637313843 0.26795583963394165 0.2202625721693039
Incorrect 0 2 0.248665452003479 0.26164454221725464 0.2714751660823822 0.21821483969688416
Incorrect 0 2 0.2523323893547058 0.2602158188819885 0.2689388692378998 0.21851295232772827
Incorrect 0 2 0.2504946291446686 0.26138395071029663 0.26955631375312805 0.21856510639190674
Incorrect 0 2 0.2492290735244751 0.2615033984184265 0.27056294679641724 0.21870458126068115
Incorrect 0 2 0.25195571780204773 0.26388615369796753 0.26439374685287476 0.21976439654827118
Incorrect 0 2 0.2460043877363205 0.25449833273887634 0.26936283707618713 0.23013445734977722
Incorrect 0 1 0.23530802130699158 0.2711562514305115 0.24991922080516815 0.2436164915561676
Incorrect 0 2 0.25294363498687744 0.26041749119758606 0.2690308690071106 0.2176080197095871
Incorrect 0 2 0.24532416462898254 0.2485787570476532 0.2760624587535858 0.23003467917442322
Incorrect 0 2 0.25321266055107117 0.25807222723960876 0.27421343326568604 0.21450166404247284
Incorrect 0 2 0.2550547420978546 0.2551850378513336 0.2717859447002411 0.2179742455482483
Incorrect 0 2 0.24935869872570038 0.2574790418148041 0.2744005024433136 0.21876180171966553
Incorrect 0 2 0.23652884364128113 0.2562146782875061 0.2655264139175415 0.24173007905483246
Incorrect 0 2 0.23271697759628296 0.24496324360370636 0.2735936939716339 0.24872611463069916
Incorrect 0 2 0.2500881552696228 0.26559993624687195 0.27125224471092224 0.2130596786737442
Incorrect 0 2 0.24463407695293427 0.25335898995399475 0.2719726860523224 0.23003427684307098
Incorrect 0 2 0.25478991866111755 0.26212456822395325 0.2708817720413208 0.2122037708759308
Incorrect 0 2 0.25112447142601013 0.26429376006126404 0.26726430654525757 0.21731744706630707
Incorrect 0 1 0.21848510205745697 0.27521541714668274 0.25213295221328735 0.25416654348373413
Incorrect 0 2 0.25054389238357544 0.2595621347427368 0.27342742681503296 0.2164665162563324
Incorrect 0 2 0.2551965117454529 0.25786641240119934 0.26981300115585327 0.2171240597963333
Incorrect 0 1 0.2400561422109604 0.26141345500946045 0.2563387453556061 0.24219167232513428
Incorrect 0 2 0.25521886348724365 0.26124337315559387 0.2658567428588867 0.21768103539943695
Incorrect 0 2 0.2484109252691269 0.26072147488594055 0.2643144428730011 0.22655317187309265
Incorrect 0 2 0.25483280420303345 0.2605445981025696 0.27042356133461 0.214199036359787
Incorrect 0 2 0.25071921944618225 0.2549552321434021 0.2774273455142975 0.21689823269844055
Incorrect 0 2 0.2496752291917801 0.2610871493816376 0.2702990174293518 0.21893860399723053
Incorrect 0 2 0.2509576976299286 0.2638569474220276 0.26958173513412476 0.21560363471508026
