# Classification_Status TrueLabel PredictedLabel Conf_Class0 Conf_Class1 Conf_Class2 Conf_Class3
Correct 0 0 0.4087216556072235 0.23817241191864014 0.308493435382843 0.04461244121193886
Correct 0 0 0.3965355157852173 0.26134389638900757 0.297834575176239 0.04428600147366524
Correct 0 0 0.44805723428726196 0.23191946744918823 0.28069236874580383 0.039330996572971344
Correct 0 0 0.3785973787307739 0.2742428779602051 0.2936284840106964 0.05353131145238876
Correct 0 0 0.4383563995361328 0.23363739252090454 0.28585249185562134 0.042153697460889816
Correct 0 0 0.4316955506801605 0.23507331311702728 0.2890509366989136 0.04418018460273743
Correct 0 0 0.4283790588378906 0.24005839228630066 0.2906303405761719 0.040932171046733856
Correct 0 0 0.42006897926330566 0.25014129281044006 0.28398898243904114 0.04580071195960045
Correct 0 0 0.43080586194992065 0.23378203809261322 0.2944492995738983 0.04096284881234169
Correct 0 0 0.44061675667762756 0.24583813548088074 0.2775613069534302 0.035983771085739136
Correct 0 0 0.40882226824760437 0.23867620527744293 0.3093627691268921 0.04313874989748001
Incorrect 0 2 0.2230450063943863 0.3398113548755646 0.3591043949127197 0.07803919166326523
Correct 0 0 0.43117767572402954 0.23927292227745056 0.2893463373184204 0.04020313918590546
Correct 0 0 0.3731476068496704 0.28095942735671997 0.2965398132801056 0.04935316741466522
Correct 0 0 0.40937453508377075 0.25765499472618103 0.28760796785354614 0.045362528413534164
Correct 0 0 0.379815012216568 0.27270278334617615 0.29322755336761475 0.054254624992609024
Correct 0 0 0.39562568068504333 0.2517922520637512 0.3090040683746338 0.04357802867889404
Correct 0 0 0.42450037598609924 0.2466508001089096 0.2836209833621979 0.045227836817502975
Correct 0 0 0.3617744743824005 0.2705518901348114 0.29672545194625854 0.07094824314117432
Incorrect 0 2 0.2987397015094757 0.2729686498641968 0.34466323256492615 0.08362849801778793
Correct 0 0 0.42610517144203186 0.24281421303749084 0.2917262613773346 0.039354316890239716
Correct 0 0 0.4057214856147766 0.2514120042324066 0.30010369420051575 0.04276280105113983
Correct 0 0 0.4223414361476898 0.23723778128623962 0.29930439591407776 0.04111641272902489
Correct 0 0 0.43041661381721497 0.24061167240142822 0.2863938510417938 0.04257781431078911
Correct 0 0 0.435797780752182 0.2413252741098404 0.28536900877952576 0.03750793635845184
Correct 0 0 0.3924730122089386 0.26732704043388367 0.2879013419151306 0.052298653870821
Correct 0 0 0.39204204082489014 0.2688806653022766 0.2891290783882141 0.04994815215468407
Correct 0 0 0.4434407651424408 0.23555588722229004 0.2858829200267792 0.03512045741081238
Correct 0 0 0.4153890013694763 0.2512434422969818 0.2928439974784851 0.04052364081144333
Correct 0 0 0.4360843896865845 0.23417793214321136 0.28470107913017273 0.0450366772711277
Correct 0 0 0.4207284450531006 0.23403769731521606 0.3023071885108948 0.04292669519782066
Correct 0 0 0.44278013706207275 0.2316865772008896 0.28778257966041565 0.037750620394945145
Incorrect 0 2 0.2133759707212448 0.31756502389907837 0.36231598258018494 0.10674302279949188
Correct 0 0 0.3534727990627289 0.2782471179962158 0.32089120149612427 0.047388844192028046
Correct 0 0 0.43561679124832153 0.22850783169269562 0.2946196496486664 0.04125570133328438
Correct 0 0 0.45630767941474915 0.23162926733493805 0.2738524377346039 0.03821062669157982
Incorrect 0 2 0.18058229982852936 0.30990949273109436 0.35578563809394836 0.15372252464294434
Correct 0 0 0.36149609088897705 0.26982778310775757 0.3016158938407898 0.06706022471189499
Correct 0 0 0.32049545645713806 0.30923837423324585 0.3068194091320038 0.06344679743051529
Correct 0 0 0.41469454765319824 0.2614597678184509 0.2800963521003723 0.04374929144978523
Correct 0 0 0.4004014730453491 0.2390584945678711 0.3161975145339966 0.044342536479234695
Correct 0 0 0.3948853611946106 0.2455180585384369 0.3079741299152374 0.05162250995635986
Correct 0 0 0.43173518776893616 0.24000521004199982 0.28632795810699463 0.0419316366314888
Correct 0 0 0.43359991908073425 0.23466727137565613 0.2902079224586487 0.04152480140328407
Correct 0 0 0.386862188577652 0.24722720682621002 0.31743890047073364 0.04847167804837227
Correct 0 0 0.41098445653915405 0.26063475012779236 0.28459689021110535 0.04378386586904526
Correct 0 0 0.4180598258972168 0.24825751781463623 0.28143563866615295 0.052246950566768646
Correct 0 0 0.39541420340538025 0.2576341927051544 0.3000429570674896 0.04690859094262123
Correct 0 0 0.4430365264415741 0.23016974329948425 0.2886982560157776 0.03809541091322899
Correct 0 0 0.4292493164539337 0.24125684797763824 0.2872084677219391 0.04228539392352104
Correct 0 0 0.3924855887889862 0.260009765625 0.30546554923057556 0.042039044201374054
Correct 0 0 0.3704223036766052 0.2822993993759155 0.29284200072288513 0.05443628132343292
Correct 0 0 0.3333418667316437 0.29977256059646606 0.304468035697937 0.062417589128017426
Incorrect 0 1 0.13484609127044678 0.46962031722068787 0.2876908481121063 0.10784279555082321
Correct 0 0 0.41034287214279175 0.2554808259010315 0.2942267656326294 0.03994948789477348
Incorrect 0 2 0.3118601143360138 0.2797895073890686 0.3308334946632385 0.07751687616109848
Correct 0 0 0.44181084632873535 0.22935456037521362 0.29055294394493103 0.03828168660402298
Correct 0 0 0.44871702790260315 0.22171062231063843 0.2898313105106354 0.039740998297929764
Correct 0 0 0.41129305958747864 0.23789046704769135 0.30543872714042664 0.04537775367498398
Incorrect 0 1 0.2570742666721344 0.347925066947937 0.31099241971969604 0.08400829136371613
Incorrect 0 2 0.19313231110572815 0.30405208468437195 0.3791477680206299 0.12366779148578644
Correct 0 0 0.41059446334838867 0.2562396824359894 0.2955387234687805 0.03762711212038994
Correct 0 0 0.3302789330482483 0.27621352672576904 0.32840490341186523 0.06510265171527863
Correct 0 0 0.4427250921726227 0.24619153141975403 0.27211374044418335 0.03896956145763397
Correct 0 0 0.41556963324546814 0.2481352537870407 0.2889029383659363 0.047392185777425766
Incorrect 0 1 0.0511489175260067 0.4976074695587158 0.28700509667396545 0.16423849761486053
Correct 0 0 0.405642032623291 0.23851513862609863 0.3125726580619812 0.04327017068862915
Correct 0 0 0.43066808581352234 0.23838628828525543 0.2875693738460541 0.04337624832987785
Incorrect 0 1 0.19587993621826172 0.3447643220424652 0.26857683062553406 0.190778911113739
Correct 0 0 0.4404144883155823 0.23323172330856323 0.2871538996696472 0.039199892431497574
Correct 0 0 0.3359299600124359 0.2984985411167145 0.29092326760292053 0.07464823871850967
Correct 0 0 0.42131975293159485 0.2508818209171295 0.288129061460495 0.039669256657361984
Correct 0 0 0.40838927030563354 0.2354675531387329 0.3156013786792755 0.04054177552461624
Correct 0 0 0.41360217332839966 0.2530707120895386 0.29012593626976013 0.043201252818107605
Correct 0 0 0.438627690076828 0.24164597690105438 0.2787315547466278 0.04099481180310249
Correct 0 0 0.3686102628707886 0.28465086221694946 0.29639843106269836 0.0503404401242733
Correct 0 0 0.3547285795211792 0.28482624888420105 0.29087045788764954 0.06957469135522842
Correct 0 0 0.4144481420516968 0.25620055198669434 0.28506559133529663 0.044285643845796585
Correct 0 0 0.3739919364452362 0.2660312354564667 0.301840215921402 0.05813657492399216
Correct 0 0 0.3970928490161896 0.2591533064842224 0.28327202796936035 0.060481809079647064
Correct 0 0 0.4101428687572479 0.2621331512928009 0.2824524939060211 0.04527151212096214
Correct 0 0 0.38444316387176514 0.26536738872528076 0.2971731424331665 0.05301636829972267
Incorrect 0 1 0.24131618440151215 0.35594049096107483 0.32701313495635986 0.07573024928569794
Correct 0 0 0.4408089816570282 0.22071810066699982 0.30008628964424133 0.038386642932891846
Correct 0 0 0.42093005776405334 0.24315351247787476 0.29365792870521545 0.04225853830575943
Correct 0 0 0.41555270552635193 0.24109748005867004 0.29790717363357544 0.04544265195727348
Correct 0 0 0.4161950647830963 0.23804478347301483 0.3025628328323364 0.04319733381271362
Correct 0 0 0.4046558439731598 0.24408820271492004 0.3106776773929596 0.04057830944657326
Correct 0 0 0.38799044489860535 0.26345735788345337 0.2990550994873047 0.049497056752443314
Correct 0 0 0.3873820900917053 0.2672067880630493 0.30077818036079407 0.044632915407419205
Correct 0 0 0.4021041691303253 0.2452145665884018 0.3115599453449249 0.04112130030989647
Incorrect 0 1 0.09417367726564407 0.4486497938632965 0.2682899236679077 0.18888653814792633
Correct 0 0 0.3700177073478699 0.27900153398513794 0.2949891686439514 0.0559915155172348
Correct 0 0 0.4072733223438263 0.24725957214832306 0.3022305965423584 0.043236490339040756
Correct 0 0 0.4430483281612396 0.23094207048416138 0.28780943155288696 0.038200173527002335
Correct 0 0 0.3497680425643921 0.2865328788757324 0.29065975546836853 0.07303929328918457
Correct 0 0 0.44314044713974 0.22455967962741852 0.2945079207420349 0.0377919003367424
Correct 0 0 0.42122870683670044 0.23604893684387207 0.3017329275608063 0.04098937287926674
Correct 0 0 0.4059793949127197 0.2507420778274536 0.29615887999534607 0.047119636088609695
Correct 0 0 0.45196086168289185 0.2316412329673767 0.2797374725341797 0.036660414189100266
Correct 0 0 0.4457695782184601 0.23529064655303955 0.28045064210891724 0.038489170372486115
Correct 0 0 0.3438608646392822 0.28892815113067627 0.3028748333454132 0.06433610618114471
Correct 0 0 0.4430024325847626 0.2199830859899521 0.29986169934272766 0.03715278208255768
Correct 0 0 0.4493054747581482 0.22464445233345032 0.28852730989456177 0.03752278536558151
Correct 0 0 0.3821607828140259 0.2518804967403412 0.318924218416214 0.04703446850180626
Correct 0 0 0.3926232159137726 0.2584894001483917 0.28413891792297363 0.06474844366312027
Correct 0 0 0.412174791097641 0.24427326023578644 0.30071187019348145 0.04283996671438217
Correct 0 0 0.3595193028450012 0.28648778796195984 0.2951738238334656 0.05881904438138008
Correct 0 0 0.45280393958091736 0.2292693853378296 0.2767866551876068 0.041140053421258926
Correct 0 0 0.33407527208328247 0.30858156085014343 0.2788475751876831 0.0784955844283104
Correct 0 0 0.41961294412612915 0.2577891945838928 0.27641740441322327 0.046180468052625656
Correct 0 0 0.4295763075351715 0.2621985673904419 0.27005690336227417 0.03816826269030571
Correct 0 0 0.36745691299438477 0.2587364912033081 0.3149210214614868 0.05888562649488449
Incorrect 0 2 0.23346953094005585 0.3239549398422241 0.3303760290145874 0.11219950765371323
Correct 0 0 0.4202192723751068 0.2378130704164505 0.3004768192768097 0.04149089753627777
Correct 0 0 0.4619133174419403 0.221439927816391 0.28077948093414307 0.035867348313331604
Correct 0 0 0.42693623900413513 0.2367098480463028 0.2912043333053589 0.0451495535671711
Correct 0 0 0.3769594430923462 0.28171128034591675 0.2900598645210266 0.051269400864839554
Correct 0 0 0.4194321930408478 0.24856777489185333 0.2901983857154846 0.041801679879426956
Correct 0 0 0.4374465048313141 0.23002798855304718 0.29703575372695923 0.03548981249332428
Incorrect 0 1 0.2603567838668823 0.3332662582397461 0.3131270408630371 0.09324990957975388
Incorrect 0 1 0.3028808832168579 0.30430933833122253 0.2951650321483612 0.09764470905065536
Correct 1 1 0.1474669724702835 0.40525174140930176 0.3601875901222229 0.08709371089935303
Incorrect 2 1 0.10408878326416016 0.45225581526756287 0.2742075026035309 0.16944792866706848
Correct 3 3 0.02579892985522747 0.296379417181015 0.099663645029068 0.5781579613685608
